"year","study_site","type","sp","bird_ID","tag","method","tag_mount","status","datetime_caught","nest","lat","lon","sex","sexing","total_head","culmen","wing","tarsus","mass","comments"
2010,"chur","breeding","DUNL","158147650","12a001","bas","leg_flag_vertical","1","2010-06-14 10:35:00","DU03C",58,-93,"f","morphometrics",64.5,39.5,117,27.2,52,NA
2011,"chur","breeding","DUNL","158147650","12a001","bas","leg_flag_vertical","0","2011-07-04 07:55:00","DU28",58.666,-93.831,"f","morphometrics",63.2,37.4,121,25.4,53,NA
2010,"chur","breeding","DUNL","158147651","13673","bas","leg_flag_vertical","1","2010-06-14 09:44:43","DU05C",58.67,-93.82,"m","morphometrics",60.9,37.1,118,27.6,57.5,NA
2011,"chur","breeding","DUNL","158147651","13673","bas","leg_flag_vertical","0","2011-06-20 14:56:39","DU19",58.667,-93.834,"m","morphometrics",62,37,117,28,51,NA
2010,"chur","breeding","DUNL","158147652","13671","bas","leg_flag_vertical","1","2010-06-14 13:12:40","DU06C",58.68,-93.83,"f","morphometrics",65.7,40.3,124,27.6,63.5,NA
2011,"chur","breeding","DUNL","158147652","13671","bas","leg_flag_vertical","0","2011-07-07 17:24:39",NA,58.683,-93.835,"f","morphometrics",65.9,40.1,122,27.9,53,NA
2010,"chur","breeding","DUNL","158147653","13660","bas","leg_flag_vertical","1","2010-06-14 17:59:40","DU01C",58.67,-93.83,"m","morphometrics",60.8,35.8,119,27.3,55,NA
2011,"chur","breeding","DUNL","158147653","13660","bas","leg_flag_vertical","0","2011-06-19 11:44:40","DU17",58.675,-93.832,"m","morphometrics",61.1,33.3,118,24.5,53,NA
2010,"chur","breeding","DUNL","158147656","13480","bas","leg_flag_vertical","1","2010-06-17 10:09:40","DU02U",58.67,-93.83,"m","morphometrics",58.4,33.5,118,25.3,58.5,NA
2011,"chur","breeding","DUNL","158147656","13480","bas","leg_flag_vertical","0","2011-06-14 08:04:42","DU05",58.668,-93.825,"m","morphometrics",59.3,34,119,26.6,54,NA
2010,"chur","breeding","DUNL","158147658","13678","bas","leg_flag_vertical","1","2010-06-17 12:52:40","DU07C",58.67,-93.83,"m","morphometrics",59.2,34,117,24.6,55.5,NA
2011,"chur","breeding","DUNL","158147658","13678","bas","leg_flag_vertical","0","2011-06-20 16:20:40","DU04",58.669,-93.832,"m","morphometrics",61.9,36.1,122,22.7,55,NA
2010,"chur","breeding","DUNL","158147659","13669","bas","leg_flag_vertical","1","2010-06-17 17:29:40","DU06C",58.68,-93.83,"m","morphometrics",58.4,35.4,117,27.5,54,NA
2011,"chur","breeding","DUNL","158147659","13669","bas","leg_flag_vertical","0","2011-07-07 16:39:39",NA,58.683,-93.835,"m","morphometrics",59,34,117,27.8,55,NA
2010,"chur","breeding","DUNL","158147661","13676","bas","leg_flag_vertical","1","2010-06-18 05:44:07","DU11C",58.74,-93.969,"f","morphometrics",68.7,43.2,129,29.8,64,NA
2011,"chur","breeding","DUNL","158147661","13676","bas","leg_flag_vertical","0","2011-06-17 07:44:07","DU10",58.74,-93.969,"f","morphometrics",67.1,44.1,131,28.1,65,NA
2010,"chur","breeding","DUNL","158147662","13572","bas","leg_flag_vertical","1","2010-06-18 06:53:48","DU08C",58.6,-93.3,"m","morphometrics",62.7,38,120,27.3,56,NA
2011,"chur","breeding","DUNL","158147662","13572","bas","leg_flag_vertical","0","2011-06-22 05:06:07","DU10",58.74,-93.969,"m","morphometrics",63.8,38.3,118,27.9,56,NA
2010,"chur","breeding","DUNL","158147663","13518","bas","leg_flag_vertical","1","2010-06-18 18:14:40","DU02U",58.67,-93.83,"f","morphometrics",65.7,40.8,123,29.8,63,NA
2011,"chur","breeding","DUNL","158147663","13518","bas","leg_flag_vertical","0","2011-07-08 06:00:41","DU31",58.667,-93.829,"f","morphometrics",65.8,40.5,121,32.9,68,NA
2010,"chur","breeding","DUNL","158147666","12a012","bas","leg_flag_vertical","1","2010-06-19 13:12:00","DU09C",58.69,-93.83,"m","morphometrics",62.7,37.5,119,29.4,57,NA
2011,"chur","breeding","DUNL","158147666","12a012","bas","leg_flag_vertical","0","2011-07-03 11:16:00","DU33",58.681,-93.828,"m","morphometrics",62.9,37.5,116,28.4,56,NA
2010,"chur","breeding","DUNL","158147674","13521","bas","leg_flag_vertical","1","2010-06-23 09:58:40","DU07C",58.67,-93.83,"f","morphometrics",61.9,38,120,27.3,57,NA
2011,"chur","breeding","DUNL","158147674","13521","bas","leg_flag_vertical","0","2011-06-14 10:02:40","DU04",58.669,-93.832,"f","morphometrics",63.2,36.6,120,27.4,61,NA
2010,"chur","breeding","DUNL","158147675","13531","bas","leg_flag_vertical","1","2010-06-23 12:47:40","DU17C",58.69,-93.83,"m","morphometrics",60.9,36,118,27.9,55,NA
2011,"chur","breeding","DUNL","158147675","13531","bas","leg_flag_vertical","0","2011-06-17 05:34:40","DU06",58.685,-93.833,"m","morphometrics",66.8,37,118,25.9,45,NA
2010,"chur","breeding","DUNL","158147676","13522","bas","leg_flag_vertical","1","2010-06-24 07:17:40","DU17C",58.69,-93.83,"f","morphometrics",63.5,38.4,118,27.9,60,NA
2011,"chur","breeding","DUNL","158147676","13522","bas","leg_flag_vertical","0","2011-06-23 17:29:40","DU06",58.685,-93.833,"f","morphometrics",63.5,38.1,121,27.5,60,NA
2008,"chur","breeding","HUGO","139303707","lp","bas","leg_flag_horizontal","1","2008-06-24 09:35:00","G05",58.6753,-93.8324,"f","genetic",125.4,89.2,225,65.8,273,NA
2009,"chur","breeding","HUGO","139303707","lp","bas","leg_flag_horizontal","2","2009-06-30 17:02:00","N11",58.6669,-93.8268,"f","genetic",125.5,87,223,65.3,275,NA
2008,"chur","breeding","HUGO","139303732","ut","bas","leg_flag_horizontal","1","2008-07-07 13:02:00","CHICKS_2",58.6556,-93.8058,"m","genetic",120,83.9,215,58.5,243,"Caught with chicks"
2010,"chur","breeding","HUGO","139303732","ut","bas","leg_flag_horizontal","2","2010-06-14 19:20:00","HUGO-2010-19",58.6568,-93.8075,"m","genetic",118.9,87.3,212,58.7,227,"Note: UT and VV are the same birds"
2011,"chur","breeding","HUGO","139303732","ut","bas","leg_flag_horizontal","0","2011-06-10 20:15:00","GNVVAP",58.658,-93.8081,"m","genetic",119.8,85.8,214,59.1,NA,"Note: UT and VV are the same birds"
2009,"chur","breeding","HUGO","139303732","ut","bas","leg_flag_horizontal","inc",NA,"NA-UT",58.6556,-93.8058,"m","genetic",NA,NA,NA,NA,NA,NA
2012,"chur","breeding","AMGP","160388405","b174","intigeo-w65a9rk","leg_flag_vertical","1","2012-06-21 12:00:00","12AMGP06D",58.6784,-93.8308,"m","plumage",57.21,22.94,182,42.06,NA,"ask Laura Kolosky for details, laura.koloski@gmail.com "
2013,"chur","breeding","AMGP","160388405","b174","intigeo-w65a9rk","leg_flag_vertical","0","2013-06-12 14:40:00","13AMGP01D",58.6808,-93.8345,"m","plumage",57.9,23,182,41.9,126,NA
2012,"chur","breeding","AMGP","160388407","b168","intigeo-w65a9rk","leg_flag_vertical","1","2012-07-03 12:40:00","12AMGP03W",58.6832,-93.8379,"f","plumage",58.8,23.2,191,45.2,141,"ask Laura Kolosky for details, laura.koloski@gmail.com "
2013,"chur","breeding","AMGP","160388407","b168","intigeo-w65a9rk","leg_flag_vertical","0","2013-06-27 10:15:00","13AMGP05W",58.6834,-93.8361,"f","plumage",58.5,22.1,188,45.1,144,NA
2013,"chur","breeding","AMGP","160388409","d924","intigeo-w65a9rk","leg_flag_horizontal","1","2013-06-20 10:15:00","13AMGP03W",58.7454,-93.9655,"m","plumage",59.4,23.5,183,45.8,146,"Geo attached today."
2014,"chur","breeding","AMGP","160388409","d924","intigeo-w65a9rk","leg_flag_horizontal","2","2014-06-25 13:59:00","14AMGP05D",58.7454,-93.9655,"m","plumage",60.2,25.3,184,46.2,138,"Removed geolocator d924, attached geolocator k379."
2013,"chur","breeding","AMGP","160388410","d879","intigeo-w65a9rk","leg_flag_horizontal","1","2013-06-25 14:50:00","13AMGP05W",58.6834,-93.8361,"m","plumage",57.5,24.2,178,42.6,136,"Geo attached today."
2014,"chur","breeding","AMGP","160388410","d879","intigeo-w65a9rk","leg_flag_horizontal","0","2014-06-22 16:00:00","14AMGP01L",58.6835,-93.8352,"m","plumage",60,24.9,181,43.2,240,NA
2013,"coat","breeding","SESA","246107222","c663","intigeo","leg_flag_horizontal","1","2013-06-28 11:06:00","SESA412",62.8533,-82.4829,"f","bill",40.1,19,95,21.9,25.1,NA
2014,"coat","breeding","SESA","246107222","c663","intigeo","leg_flag_horizontal","0","2014-06-15 11:00:00","TERRITORY",62.8553,-82.4847,"f","bill",NA,NA,NA,NA,NA,"caught on territory"
2013,"coat","breeding","SESA","246107254","e021","intigeo","leg_flag_horizontal","1","2013-06-23 11:55:00","SESA205",62.8528,-82.4812,"f","bill",40.2,18.9,99,21.2,23.2,NA
2014,"coat","breeding","SESA","246107254","e021","intigeo","leg_flag_horizontal","0","2014-06-18 12:00:00","TERRITORY2",62.8534,-82.4812,"f","bill",NA,NA,NA,NA,NA,"caught on territory"
2014,"czrp","breeding","LRPL","N596568","de1ce7d001af0001","pit_tag","leg_flag","n1","2014-04-28 15:41:00","LR903_CZ2014",48.9873,14.4175,"f","genetic",38,13.6,122,25.2,40.3,"body mass probably wrong, because Martin doesnt remember seeeing 40 (possibly 34.3); front of nostril to end of bill 10.6mm; age maybe asy, new primaries"
2014,"czrp","breeding","LRPL","N596569","c9ece7d001af0001","pit_tag","leg_flag","n1","2014-04-29 09:40:00","LR508_CZ2014",49.1082,14.3475,"m","genetic",38.1,14.1,123,27.6,38.2,"nostril (from nostril to end of bill) 8.9, asy - primaries new"
2014,"czrp","breeding","LRPL","N596570","46ece7d001af0001","pit_tag","leg_flag","n1","2014-04-29 13:49:00","LR507_CZ2014",48.9745,14.374,"m","genetic",37.8,12.8,119,24.5,38.5,"nostril 8.5mm, asy - primaries not worn"
2014,"czrp","breeding","LRPL","N596571","2eece7d001af0001","pit_tag","leg_flag","n1","2014-04-29 16:45:00","LR905_CZ2014",48.9876,14.4183,"f","genetic",37.8,12.7,124,25.9,44.9,"nostril 7.9"
2014,"czrp","breeding","LRPL","N596572","35ece7d001af0001","pit_tag","leg_flag","n1","2014-04-29 17:49:00","LR904_CZ2014",48.9883,14.4183,"m","genetic",37.6,13,123,24.2,37.8,"nostril 8.7"
2014,"czrp","breeding","LRPL","N596574","261ce7d001af0001","pit_tag","leg_flag","n1","2014-04-30 11:06:00","LR504_CZ2014",49.0337,14.3565,"f","genetic",38.7,13.7,123,25.4,41.8,"nostril 9.4; new primaries, 100% old "
2014,"czrp","breeding","LRPL","N596575","4a1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-01 18:33:00","LR507_CZ2014",48.9745,14.374,"f","genetic",36.2,13.4,117,24.6,37.5,"brown feathers in head ornaments,picture of right wing instead of right one"
2014,"czrp","breeding","LRPL","N596578","dc1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-07 17:43:00","LR904_CZ2014",48.9883,14.4183,"f","genetic",38,14.4,127,25.7,41.7,"nostril 9.3; no claws - defformed fingertips (balls); primaries lighter than usually, but not worn, orange fringes in median coverts; bad hiding place startin again from the oak tree 18:01 - bird incubated"
2014,"czrp","breeding","LRPL","N596579","221ce7d001af0001","pit_tag","leg_flag","n1","2014-05-08 09:45:00","LR911_CZ2014",48.9975,14.3635,"f","genetic",37.2,12.8,117,25,39.5,"median coverts and tertieries orange fringes (on right wing only), nostril 8.2"
2014,"czrp","breeding","LRPL","N596581","bc1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-08 15:03:00","LR907_CZ2014",49.0316,14.3522,"f","genetic",37.6,13.9,120,24.7,37.1,"orange fringes on median coverts,new primaries,new primary coverts,new alula"
2014,"czrp","breeding","LRPL","N596583","121ce7d001af0001","pit_tag","leg_flag","n1","2014-05-09 07:39:00","LR511_CZ2014",49.1244,14.3338,"m","genetic",38.1,13.5,123,24.3,43.3,"nostril 9.2 mm"
2014,"czrp","breeding","LRPL","N596584","c61ce7d001af0001","pit_tag","leg_flag","n1","2014-05-09 10:49:00","LR906_CZ2014",49.0347,14.3563,"m","genetic",37.1,13.3,118,24.4,36.9,"nostril 8.7 mm, some with fringes, but new primaries"
2014,"czrp","breeding","LRPL","N596585","011ce7d001af0001","pit_tag","leg_flag","n1","2014-05-09 14:58:00","LR905_CZ2014",48.9876,14.4183,"m","genetic",37.1,12.8,123,24.1,40,"nostril 8.3 mm, other photo is detail of primaries"
2014,"czrp","breeding","LRPL","N596586","4c1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-09 16:52:00","LR910_CZ2014",48.9973,14.3648,"m","genetic",36.4,12.2,118.5,25.3,37.6,"nostril 7.6 mm, no fringes, sequential in primaries, broad primaries; sperm for sure, penis like structure"
2014,"czrp","breeding","LRPL","N596587","6e1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-10 08:27:00","LR504_CZ2014",49.0337,14.3565,"m","genetic",38.2,13.4,121,25.2,35.8,"nostril 8.6 mm"
2014,"czrp","breeding","LRPL","N596589","ea1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-10 10:51:00","LR903_CZ2014",48.9873,14.4175,"m","genetic",37.7,12.5,121,25.4,40.9,"nostril 8.6 mm; sperm m probably contains sperm; ring n596588 lost"
2014,"czrp","breeding","LRPL","N596590","b61ce7d001af0001","pit_tag","leg_flag","n1","2014-05-10 13:32:00","LR911_CZ2014",48.9975,14.3635,"m","genetic",37.5,11.9,121,26,42.7,"nostril 8.2 mm; part of caching team walk away to fake departure at 13:51:00"
2014,"czrp","breeding","LRPL","N596591","1c1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-12 12:57:00","LR913_CZ2014",49.0396,14.3396,"m","genetic",35.74,12.35,122,22.1,40.5,"took a picture of right wing instead of left one"
2014,"czrp","breeding","LRPL","N596595","a3ece7d001af0001","pit_tag","leg_flag","n1","2014-05-20 09:12:00","LR915_CZ2014",49.1266,14.3294,"f","genetic",38.2,13.6,122,24.6,40.7,"nostril 12.3"
2014,"czrp","breeding","LRPL","N596596","fdece7d001af0001","pit_tag","leg_flag","n1","2014-05-20 10:04:00","LR512_CZ2014",49.1252,14.3304,"m","genetic",38.7,13.5,117,24.9,37.5,NA
2014,"czrp","breeding","LRPL","N596598","39ece7d001af0001","pit_tag","leg_flag","n1","2014-05-21 07:57:00","LR909_CZ2014",49.1073,14.2946,"f","genetic",36.7,12.8,120,25.4,40.9,"some fringes on median coverts, pictures as above"
2014,"czrp","breeding","LRPL","N596599","73ece7d001af0001","pit_tag","leg_flag","n1","2014-05-21 08:57:00","LR915_CZ2014",49.1266,14.3294,"m","genetic",35.6,12.8,120,24.6,39.6,"nostril 11.8; some brown feathers in head stripes, probably male, pictures on Eshus's camera"
2014,"czrp","breeding","LRPL","N597873","511ce7d001af0001","pit_tag","leg_flag","n1","2014-05-04 13:16:00","LR906_CZ2014",49.0347,14.3563,"f","genetic",35.4,12.2,122,23.9,42.1,"at 13:11 exchange, at 13:25 another one;coverts wornprimaries worn?, brown feathers in head bands"
2014,"czrp","breeding","LRPL","N597875","be1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-04 17:08:00","LR511_CZ2014",49.1244,14.3338,"f","genetic",37.4,14,124,26.6,38.8,NA
2014,"czrp","breeding","LRPL","N597876","1e1ce7d001af0001","pit_tag","leg_flag","n1","2014-05-04 18:30:00","LR508_CZ2014",49.1082,14.3475,"f","genetic",37.6,13,124,25,39.1,"brown in headband,new primaries,fringed coverts"
2014,"czrp","breeding","LRPL","N597877","861ce7d001af0001","pit_tag","leg_flag","n1","2014-05-06 16:39:00","LR907_CZ2014",49.0316,14.3522,"m","genetic",38.2,13.4,126,26.4,42.6,"brood patch not fully developed,brown feathers in forehead band"
2014,"czrp","breeding","LRPL","N597878","4bece7d001af0001","pit_tag","leg_flag","n1","2014-05-06 17:52:00","LR910_CZ2014",48.9973,14.3648,"f","genetic",35,11.9,116,23.5,40.8,"mass probably wrong, the bird seems too tiny to be that heavy"
2014,"czrp","breeding","LRPL","N597880","d3ece7d001af0001","pit_tag","leg_flag","n1","2014-05-24 10:03:00","LR512_CZ2014",49.1252,14.3304,"f","genetic",37.2,14.9,120,24.9,42.7,"pictures by Krystof, front 109-61 and 109-62, side 109-60, wing 109-59"
2014,"czrp","breeding","LRPL","N597881","dbece7d001af0001","pit_tag","leg_flag","n1","2014-06-05 20:04:00","LR916_CZ2014",49.1227,14.3334,"m","genetic",36.9,12.3,117,25.3,36.5,"maybe sy"
2009,"czrp","breeding","NOLA","1_F",NA,"video","none","inc",NA,"1",49.9,15.9833,"f","plumage",NA,NA,NA,NA,NA,"not caught"
2009,"czrp","breeding","NOLA","1_M",NA,"video","none","inc",NA,"1",49.9,15.9833,"m","plumage",NA,NA,NA,NA,NA,"not caught"
2011,"czrp","breeding","NOLA","10_F",NA,"video","none","inc",NA,"10",49.9,15.9833,"f","plumage",NA,NA,NA,NA,NA,"not caught"
2011,"czrp","breeding","NOLA","10_M",NA,"video","none","inc",NA,"10",49.9,15.9833,"m","plumage",NA,NA,NA,NA,NA,"not caught"
2011,"czrp","breeding","NOLA","12_F",NA,"video","none","inc",NA,"12",49.9,15.9833,"f","plumage",NA,NA,NA,NA,NA,"not caught"
2011,"czrp","breeding","NOLA","12_M",NA,"video","none","inc",NA,"12",49.9,15.9833,"m","plumage",NA,NA,NA,NA,NA,"not caught"
2010,"czrp","breeding","NOLA","6_F",NA,"video","none","inc",NA,"6",49.9,15.9833,"f","plumage",NA,NA,NA,NA,NA,"not caught"
2010,"czrp","breeding","NOLA","6_M",NA,"video","none","inc",NA,"6",49.9,15.9833,"m","plumage",NA,NA,NA,NA,NA,"not caught"
2010,"czrp","breeding","NOLA","7_F",NA,"video","none","inc",NA,"7",49.9,15.9833,"f","plumage",NA,NA,NA,NA,NA,"not caught"
2010,"czrp","breeding","NOLA","7_M",NA,"video","none","inc",NA,"7",49.9,15.9833,"m","plumage",NA,NA,NA,NA,NA,"not caught"
2010,"czrp","breeding","NOLA","9_F",NA,"video","none","inc",NA,"9",49.9,15.9833,"f","plumage",NA,NA,NA,NA,NA,"not caught"
2010,"czrp","breeding","NOLA","9_M",NA,"video","none","inc",NA,"9",49.9,15.9833,"m","plumage",NA,NA,NA,NA,NA,"not caught"
2005,"ddll","breeding","KEPL","11M2","11m2","pit_tag","tail","1","2005-04-05 12:00:00","P2A",41.2837,2.0899,"f","plumage",39.54,19.31,113,26.46,45,NA
2005,"ddll","breeding","KEPL","11M2","11m2","pit_tag","tail","inc",NA,"PP1A",41.2845,2.0928,"f","plumage",NA,NA,NA,NA,NA,NA
2005,"ddll","breeding","KEPL","14M1","14m1","pit_tag","tail","1","2005-04-23 12:00:00","CBA",41.2976,2.1245,"f","plumage",42.02,20.98,111,29.28,46,NA
2005,"ddll","breeding","KEPL","171M","171m","pit_tag","tail","1","2005-07-05 12:00:00","VA",41.2786,2.0739,"m","plumage",42.21,20.51,112,29.64,42,NA
2007,"ddll","breeding","KEPL","171M","171m","pit_tag","tail","1","2007-04-17 12:00:00","AA07",41.2954,2.0856,"m","plumage",42.52,20.61,NA,29.48,45.3,NA
2007,"ddll","breeding","KEPL","171M","171m","pit_tag","tail","1","2007-06-09 12:00:00","AL07",41.2953,2.086,"m","plumage",42.78,20.28,112,29.86,46.1,NA
2005,"ddll","breeding","KEPL","174M","174m","pit_tag","tail","1","2005-07-05 12:00:00","VA",41.2786,2.0739,"f","plumage",41.56,20.06,113,29.3,48,NA
2005,"ddll","breeding","KEPL","17M5","17m5","pit_tag","tail","1","2005-06-16 12:00:00","PP1A",41.2845,2.0928,"m","plumage",42.7,21.12,109,30.1,43.6,NA
2007,"ddll","breeding","KEPL","181M","181m","pit_tag","tail","1","2007-04-23 12:00:00","AE07",41.2981,2.0878,"m","plumage",41.86,20.28,112,29.02,43.8,NA
2007,"ddll","breeding","KEPL","183M","183m","pit_tag","tail","1","2007-06-09 12:00:00","AL07",41.2953,2.086,"f","plumage",42.6,21.46,115.5,29.81,48,NA
2006,"ddll","breeding","KEPL","185M","185m","pit_tag","tail","1","2006-04-20 12:00:00","CB2",41.2976,2.1245,"f","plumage",40.68,20.81,110.5,27.45,43,NA
2008,"ddll","breeding","KEPL","185M","185m","pit_tag","tail","1","2008-03-25 12:00:00","CAA08",41.2998,2.1363,"f","plumage",40.5,20.08,113,27.49,42,NA
2006,"ddll","breeding","KEPL","188M","188m","pit_tag","tail","1","2006-04-24 12:00:00","CB2",41.2976,2.1245,"m","plumage",42.21,21.7,110,29.09,43.4,NA
2006,"ddll","breeding","KEPL","188M","188m","pit_tag","tail","1","2006-06-17 12:00:00","CA8",41.3002,2.1346,"m","plumage",42.56,22.06,110,29.01,46.8,NA
2008,"ddll","breeding","KEPL","188M","188m","pit_tag","tail","1","2008-04-03 12:00:00","CAA08",41.2998,2.1363,"m","plumage",42.39,20.03,111,29.08,46.8,NA
2006,"ddll","breeding","KEPL","18M2","18m2","pit_tag","tail","1","2006-06-18 12:00:00","CA6",41.3001,2.135,"m","plumage",42.28,21.61,111,30.73,44.6,NA
2008,"ddll","breeding","KEPL","18M2","18m2","pit_tag","tail","1","2008-04-08 12:00:00","AB08",41.2951,2.0863,"m","plumage",42.36,21.01,112,30.25,47.3,NA
2005,"ddll","breeding","KEPL","1M32","1m32","pit_tag","tail","1","2005-05-18 12:00:00","P2B",41.2838,2.0905,"m","plumage",42.23,21.84,112,30.2,43.2,NA
2005,"ddll","breeding","KEPL","1M35","1m35","pit_tag","tail","1","2005-04-25 12:00:00","CBA",41.2976,2.1245,"m","plumage",43.49,22.09,111,29.93,46.1,NA
2006,"ddll","breeding","KEPL","1M73","1m73","pit_tag","tail","1","2006-05-23 12:00:00","A9",41.2974,2.0859,"f","plumage",41.82,20.02,110.5,28.84,42,NA
2007,"ddll","breeding","KEPL","1M73","1m73","pit_tag","tail","1","2007-04-24 12:00:00","AE07",41.2981,2.0878,"f","plumage",41.88,20.5,111,28.81,44,NA
2008,"ddll","breeding","KEPL","1M73","1m73","pit_tag","tail","1","2008-04-11 12:00:00","AB08",41.2951,2.0863,"f","plumage",41.79,20.52,110.5,29.01,46,NA
2007,"ddll","breeding","KEPL","213M","213m","pit_tag","tail","1","2007-04-27 12:00:00","AH07",41.2915,2.086,"m","plumage",41.45,19.77,106,28.05,43,NA
2007,"ddll","breeding","KEPL","225M","225m","pit_tag","tail","1","2007-04-27 12:00:00","AC07",41.2908,2.0858,"m","plumage",43.05,21.57,112,30.05,46.7,NA
2006,"ddll","breeding","KEPL","227M","227m","pit_tag","tail","1","2006-05-19 12:00:00","M1",41.2796,2.0766,"m","plumage",43.47,21.8,112,28.88,44,NA
2006,"ddll","breeding","KEPL","228M","228m","pit_tag","tail","1","2006-06-15 12:00:00","CA3",41.3009,2.1346,"f","plumage",41.98,21.18,110.5,26.49,46,NA
2006,"ddll","breeding","KEPL","228M","228m","pit_tag","tail","inc",NA,"CA1",41.3003,2.1353,"f","plumage",NA,NA,NA,NA,NA,NA
2007,"ddll","breeding","KEPL","244M","244m","pit_tag","tail","1","2007-06-09 12:00:00","MB07",41.2794,2.0765,"f","plumage",40.97,19.53,107,28.52,39,NA
2006,"ddll","breeding","KEPL","255M","255m","pit_tag","tail","1","2006-06-23 12:00:00","CA8",41.3002,2.1346,"f","plumage",42.41,21.59,107,31.15,NA,NA
2006,"ddll","breeding","KEPL","25M5","25m5","pit_tag","tail","1","2006-05-18 12:00:00","M1",41.2796,2.0766,"f","plumage",42.07,20.91,115,28.79,45,NA
2007,"ddll","breeding","KEPL","25M5","25m5","pit_tag","tail","1","2007-04-27 12:00:00","MA07",41.2797,2.0782,"f","plumage",42.02,21.63,116,28.88,49,NA
2006,"ddll","breeding","KEPL","272M","272m","pit_tag","tail","1","2006-06-20 12:00:00","CA9",41.2998,2.1351,"m","plumage",41.05,20.58,110,28.86,39.1,NA
2006,"ddll","breeding","KEPL","278M","278m","pit_tag","tail","1","2006-06-24 12:00:00","CA9",41.2998,2.1351,"f","plumage",41.47,20.39,110,29.81,40,NA
2007,"ddll","breeding","KEPL","285M","285m","pit_tag","tail","1","2007-04-27 12:00:00","MA07",41.2797,2.0782,"m","plumage",41.11,19.49,106,27.99,38.6,NA
2007,"ddll","breeding","KEPL","287M","287m","pit_tag","tail","1","2007-04-27 12:00:00","AH07",41.2915,2.086,"f","plumage",40.95,20.68,107.5,28.26,44,NA
2006,"ddll","breeding","KEPL","31M1","31m1","pit_tag","tail","1","2006-05-28 12:00:00","P4A",41.2829,2.0878,"f","plumage",42.44,21.13,NA,27.74,47,NA
2006,"ddll","breeding","KEPL","31M1","31m1","pit_tag","tail","1","2006-05-28 12:00:00","V2",41.2787,2.0734,"f","plumage",42.44,21.13,NA,27.74,47,NA
2008,"ddll","breeding","KEPL","31M1","31m1","pit_tag","tail","1","2008-03-25 12:00:00","P5A08",41.2828,2.0868,"f","plumage",42.48,21.43,110.5,27.91,45,NA
2005,"ddll","breeding","KEPL","32M1","32m1","pit_tag","tail","1","2005-04-06 12:00:00","P2A",41.2837,2.0899,"m","plumage",42.08,20.9,109,30.27,46.4,NA
2007,"ddll","breeding","KEPL","341M","341m","pit_tag","tail","1","2007-06-09 12:00:00","MB07",41.2794,2.0765,"m","plumage",42.43,20.69,111,29.11,44.4,NA
2007,"ddll","breeding","KEPL","347M","347m","pit_tag","tail","1","2007-05-04 12:00:00","AG07",41.2952,2.0861,"m","plumage",41.12,20.51,112,29.05,NA,NA
2008,"ddll","breeding","KEPL","371M","371m","pit_tag","tail","1","2008-05-16 12:00:00","VB08",41.2786,2.0738,"f","plumage",41.87,21.55,106,29.47,45,NA
2007,"ddll","breeding","KEPL","373M","373m","pit_tag","tail","1","2007-06-09 12:00:00","AM07",41.2964,2.0856,"m","plumage",41.2,19.24,108,26.86,43.1,NA
2007,"ddll","breeding","KEPL","375M","375m","pit_tag","tail","1","2007-06-18 12:00:00","AP07",41.2981,2.0878,"m","plumage",43,22.53,107,28.91,44.5,"pale male or female, but then 2 female clutch"
2007,"ddll","breeding","KEPL","38M4","38m4","pit_tag","tail","1","2007-04-20 12:00:00","AC07",41.2908,2.0858,"f","plumage",42.33,20.63,113,28.67,49,NA
2006,"ddll","breeding","KEPL","3M12","3m12","pit_tag","tail","1","2006-06-14 12:00:00","CA6",41.3001,2.135,"f","plumage",42.01,20.52,110,28.83,47,NA
2007,"ddll","breeding","KEPL","3M12","3m12","pit_tag","tail","1","2007-06-29 12:00:00","AQ07",41.2956,2.0911,"f","plumage",42.11,20.99,111,29,46,NA
2005,"ddll","breeding","KEPL","41M5","41m5","pit_tag","tail","1","2005-04-11 12:00:00","P4A",41.2829,2.088,"m","plumage",41,20.35,113,27.77,47.3,NA
2006,"ddll","breeding","KEPL","41M5","41m5","pit_tag","tail","1","2006-06-06 12:00:00","P4A",41.2829,2.0878,"m","plumage",41.26,20.54,112,28.2,43.1,NA
2006,"ddll","breeding","KEPL","41M5","41m5","pit_tag","tail","1","2006-06-06 12:00:00","V2",41.2787,2.0734,"m","plumage",41.26,20.54,112,28.2,43.1,NA
2008,"ddll","breeding","KEPL","41M5","41m5","pit_tag","tail","1","2008-03-24 12:00:00","P5A08",41.2828,2.0868,"m","plumage",40.62,20.06,113,28.16,45.2,NA
2007,"ddll","breeding","KEPL","471M","471m","pit_tag","tail","1","2007-05-09 12:00:00","AG07",41.2952,2.0861,"f","plumage",40.17,20.19,110.5,28.56,38,NA
2006,"ddll","breeding","KEPL","53M1","53m1","pit_tag","tail","1","2006-06-14 12:00:00","A16",41.2946,2.086,"f","plumage",42.69,21.54,109.5,27.38,42,NA
